PROKKA_MOD_PART0_00001	WP_061496449.1	78.6	271	58	0	1	271	179	449	5.0e-126	459.5
PROKKA_MOD_PART0_00001	OGA99352.1	80.4	271	53	0	1	271	179	449	5.0e-126	459.5
PROKKA_MOD_PART0_00001	SDN06793.1	80.1	271	54	0	1	271	179	449	5.0e-126	459.5
PROKKA_MOD_PART0_00001	WP_042428673.1	78.6	271	58	0	1	271	179	449	6.5e-126	459.1
PROKKA_MOD_PART0_00001	WP_055361630.1	78.7	268	57	0	1	268	179	446	8.5e-126	458.8
PROKKA_MOD_PART0_00001	SEK60275.1	78.6	271	58	0	1	271	179	449	8.5e-126	458.8
PROKKA_MOD_PART0_00001	WP_058936536.1	78.6	271	58	0	1	271	179	449	8.5e-126	458.8
PROKKA_MOD_PART0_00001	WP_035036215.1	79.0	271	57	0	1	271	179	449	1.1e-125	458.4
PROKKA_MOD_PART0_00001	WP_034373050.1	80.5	266	52	0	1	266	179	444	1.1e-125	458.4
PROKKA_MOD_PART0_00001	WP_026778752.1	80.1	271	54	0	1	271	179	449	1.1e-125	458.4
PROKKA_MOD_PART0_00001	WP_038210521.1	79.0	271	57	0	1	271	179	449	1.1e-125	458.4
PROKKA_MOD_PART0_00001	WP_003081083.1	80.1	266	53	0	1	266	179	444	1.4e-125	458.0
PROKKA_MOD_PART0_00001	GAO24934.1	79.3	271	56	0	1	271	52	322	1.4e-125	458.0
PROKKA_MOD_PART0_00001	WP_013520464.1	79.3	271	56	0	1	271	179	449	1.4e-125	458.0
PROKKA_MOD_PART0_00001	WP_043006024.1	80.1	266	53	0	1	266	179	444	1.9e-125	457.6
PROKKA_MOD_PART0_00001	WP_028251929.1	78.2	271	59	0	1	271	179	449	1.9e-125	457.6
PROKKA_MOD_PART0_00001	WP_014430411.1	78.6	271	58	0	1	271	179	449	1.9e-125	457.6
PROKKA_MOD_PART0_00001	WP_003051359.1	80.1	266	53	0	1	266	179	444	1.9e-125	457.6
PROKKA_MOD_PART0_00001	WP_009857565.1	78.2	271	59	0	1	271	179	449	1.9e-125	457.6
PROKKA_MOD_PART0_00001	WP_012203425.1	80.6	268	50	1	1	266	179	446	2.5e-125	457.2
PROKKA_MOD_PART0_00001	WP_066482658.1	79.7	266	54	0	1	266	179	444	3.2e-125	456.8
PROKKA_MOD_PART0_00001	WP_056316605.1	77.9	271	60	0	1	271	179	449	3.2e-125	456.8
PROKKA_MOD_PART0_00001	WP_047193759.1	78.6	271	58	0	1	271	179	449	3.2e-125	456.8
PROKKA_MOD_PART0_00001	WP_009552781.1	78.2	271	59	0	1	271	179	449	3.2e-125	456.8
PROKKA_MOD_PART0_00001	SFM15770.1	79.3	271	56	0	1	271	179	449	3.2e-125	456.8
PROKKA_MOD_PART0_00001	WP_068629799.1	79.3	271	56	0	1	271	179	449	4.2e-125	456.4
PROKKA_MOD_PART0_00001	WP_068644537.1	79.0	271	57	0	1	271	179	449	4.2e-125	456.4
PROKKA_MOD_PART0_00001	WP_058086671.1	78.2	271	59	0	1	271	179	449	4.2e-125	456.4
PROKKA_MOD_PART0_00001	WP_013900316.1	77.9	271	60	0	1	271	179	449	4.2e-125	456.4
PROKKA_MOD_PART0_00001	WP_016448007.1	80.2	268	51	1	1	266	179	446	5.5e-125	456.1
PROKKA_MOD_PART0_00001	SFP84592.1	79.7	271	55	0	1	271	179	449	5.5e-125	456.1
PROKKA_MOD_PART0_00001	WP_068681994.1	78.2	271	59	0	1	271	179	449	5.5e-125	456.1
PROKKA_MOD_PART0_00001	WP_057591146.1	79.7	271	55	0	1	271	179	449	5.5e-125	456.1
PROKKA_MOD_PART0_00001	WP_037480926.1	79.7	266	54	0	1	266	179	444	5.5e-125	456.1
PROKKA_MOD_PART0_00001	SCK41906.1	78.6	271	58	0	1	271	179	449	7.2e-125	455.7
PROKKA_MOD_PART0_00001	OIP16066.1	79.3	271	56	0	1	271	179	449	7.2e-125	455.7
PROKKA_MOD_PART0_00001	SEA99460.1	78.6	271	58	0	1	271	179	449	9.3e-125	455.3
PROKKA_MOD_PART0_00001	WP_056575613.1	79.0	271	57	0	1	271	179	449	1.2e-124	454.9
PROKKA_MOD_PART0_00001	WP_012348985.1	79.5	268	55	0	1	268	179	446	1.2e-124	454.9
PROKKA_MOD_PART0_00001	SFB67535.1	79.3	271	56	0	1	271	179	449	1.2e-124	454.9
PROKKA_MOD_PART0_00001	SDJ33174.1	79.3	271	56	0	1	271	179	449	1.2e-124	454.9
PROKKA_MOD_PART0_00001	OGA82572.1	77.9	271	60	0	1	271	179	449	1.2e-124	454.9
PROKKA_MOD_PART0_00001	WP_042578345.1	79.3	271	56	0	1	271	179	449	1.6e-124	454.5
PROKKA_MOD_PART0_00001	WP_018714545.1	78.6	271	58	0	1	271	179	449	1.6e-124	454.5
PROKKA_MOD_PART0_00001	WP_013539470.1	79.3	271	56	0	1	271	179	449	1.6e-124	454.5
PROKKA_MOD_PART0_00001	OGB59724.1	79.0	271	57	0	1	271	179	449	1.6e-124	454.5
PROKKA_MOD_PART0_00001	OGB81670.1	79.0	271	57	0	1	271	46	316	1.6e-124	454.5
PROKKA_MOD_PART0_00001	WP_042411372.1	78.0	273	58	1	1	271	179	451	2.1e-124	454.1
PROKKA_MOD_PART0_00001	SER09033.1	78.4	273	57	1	1	271	192	464	2.1e-124	454.1
PROKKA_MOD_PART0_00001	WP_027017143.1	80.2	268	51	1	1	266	179	446	2.7e-124	453.8
PROKKA_MOD_PART0_00001	WP_019559778.1	77.5	271	61	0	1	271	179	449	2.7e-124	453.8
PROKKA_MOD_PART0_00001	SEF20488.1	79.0	271	57	0	1	271	179	449	2.7e-124	453.8
PROKKA_MOD_PART0_00001	SFQ23117.1	79.3	271	56	0	1	271	179	449	3.6e-124	453.4
PROKKA_MOD_PART0_00001	OAK59421.1	79.0	271	57	0	1	271	179	449	3.6e-124	453.4
PROKKA_MOD_PART0_00001	OGB79977.1	79.2	269	56	0	1	269	179	447	4.6e-124	453.0
PROKKA_MOD_PART0_00001	SEI99452.1	79.3	271	56	0	1	271	179	449	4.6e-124	453.0
PROKKA_MOD_PART0_00001	WP_019656790.1	78.6	271	58	0	1	271	179	449	1.3e-123	451.4
PROKKA_MOD_PART0_00001	KNZ31053.1	77.5	271	61	0	1	271	179	449	1.3e-123	451.4
PROKKA_MOD_PART0_00001	WP_022978830.1	77.5	271	61	0	1	271	179	449	1.8e-123	451.1
PROKKA_MOD_PART0_00001	WP_029526071.1	78.6	271	58	0	1	271	179	449	1.8e-123	451.1
PROKKA_MOD_PART0_00001	WP_062480332.1	78.2	271	59	0	1	271	179	449	1.8e-123	451.1
PROKKA_MOD_PART0_00001	WP_011802759.1	78.6	271	58	0	1	271	179	449	2.3e-123	450.7
PROKKA_MOD_PART0_00001	WP_046111171.1	76.8	271	63	0	1	271	179	449	3.0e-123	450.3
PROKKA_MOD_PART0_00001	SEN04823.1	78.0	273	58	1	1	271	179	451	3.9e-123	449.9
PROKKA_MOD_PART0_00001	WP_066336955.1	76.8	271	63	0	1	271	179	449	5.1e-123	449.5
PROKKA_MOD_PART0_00001	WP_007831429.1	78.6	271	58	0	1	271	179	449	5.1e-123	449.5
PROKKA_MOD_PART0_00001	WP_056508970.1	78.6	271	58	0	1	271	179	449	6.7e-123	449.1
PROKKA_MOD_PART0_00001	OGB03255.1	77.1	271	62	0	1	271	179	449	6.7e-123	449.1
PROKKA_MOD_PART0_00001	WP_054067472.1	76.6	273	62	1	1	271	179	451	8.7e-123	448.7
PROKKA_MOD_PART0_00001	OIP25545.1	77.5	271	61	0	1	271	179	449	8.7e-123	448.7
PROKKA_MOD_PART0_00001	ODU16599.1	78.6	271	58	0	1	271	179	449	8.7e-123	448.7
PROKKA_MOD_PART0_00001	WP_036809096.1	77.9	271	60	0	1	271	179	449	8.7e-123	448.7
PROKKA_MOD_PART0_00001	WP_006298508.1	77.5	271	61	0	1	271	179	449	1.5e-122	448.0
PROKKA_MOD_PART0_00001	WP_048440193.1	76.8	271	63	0	1	271	179	449	2.5e-122	447.2
PROKKA_MOD_PART0_00001	ODU39562.1	77.5	271	61	0	1	271	179	449	2.5e-122	447.2
PROKKA_MOD_PART0_00001	WP_035609761.1	77.1	271	62	0	1	271	179	449	3.3e-122	446.8
PROKKA_MOD_PART0_00001	WP_024539137.1	77.9	271	60	0	1	271	179	449	4.3e-122	446.4
PROKKA_MOD_PART0_00001	ODU07737.1	75.3	271	67	0	1	271	179	449	7.4e-122	445.7
PROKKA_MOD_PART0_00001	ODS93235.1	77.5	271	61	0	1	271	179	449	6.3e-121	442.6
PROKKA_MOD_PART0_00001	OIN92577.1	76.4	271	64	0	1	271	179	449	1.1e-120	441.8
PROKKA_MOD_PART0_00001	WP_047821671.1	76.7	270	63	0	1	270	179	448	4.1e-120	439.9
PROKKA_MOD_PART0_00001	WP_055929314.1	76.0	271	65	0	1	271	179	449	5.3e-120	439.5
PROKKA_MOD_PART0_00001	SFF54280.1	76.0	271	65	0	1	271	179	449	5.3e-120	439.5
PROKKA_MOD_PART0_00001	SEL90233.1	76.3	270	64	0	1	270	179	448	6.9e-120	439.1
PROKKA_MOD_PART0_00001	WP_056441453.1	76.7	270	63	0	1	270	179	448	9.0e-120	438.7
PROKKA_MOD_PART0_00001	WP_028104558.1	75.6	271	66	0	1	271	179	449	1.5e-119	438.0
PROKKA_MOD_PART0_00001	WP_050411554.1	76.0	271	65	0	1	271	179	449	1.5e-119	438.0
PROKKA_MOD_PART0_00001	WP_046740579.1	76.1	268	64	0	1	268	179	446	2.0e-119	437.6
PROKKA_MOD_PART0_00001	WP_057261034.1	75.6	271	66	0	1	271	179	449	2.0e-119	437.6
PROKKA_MOD_PART0_00001	WP_008452097.1	76.3	270	64	0	1	270	179	448	2.6e-119	437.2
PROKKA_MOD_PART0_00001	WP_071361381.1	76.3	270	64	0	1	270	179	448	3.4e-119	436.8
PROKKA_MOD_PART0_00001	WP_005665280.1	76.3	270	64	0	1	270	179	448	3.4e-119	436.8
PROKKA_MOD_PART0_00001	WP_026334054.1	75.9	270	65	0	1	270	179	448	4.5e-119	436.4
PROKKA_MOD_PART0_00001	SDC42429.1	75.9	270	65	0	1	270	179	448	4.5e-119	436.4
PROKKA_MOD_PART0_00001	SFV09599.1	75.6	271	66	0	1	271	179	449	5.9e-119	436.0
PROKKA_MOD_PART0_00001	WP_036170122.1	75.9	270	65	0	1	270	179	448	5.9e-119	436.0
PROKKA_MOD_PART0_00001	WP_020651992.1	75.9	270	65	0	1	270	179	448	7.7e-119	435.6
PROKKA_MOD_PART0_00001	WP_027866629.1	76.3	270	64	0	1	270	179	448	1.0e-118	435.3
PROKKA_MOD_PART0_00001	SFD19138.1	76.3	270	64	0	1	270	179	448	1.0e-118	435.3
PROKKA_MOD_PART0_00001	WP_036215337.1	75.9	270	65	0	1	270	179	448	1.3e-118	434.9
PROKKA_MOD_PART0_00001	WP_040039896.1	75.2	270	67	0	1	270	179	448	1.3e-118	434.9
PROKKA_MOD_PART0_00001	WP_056392977.1	75.6	271	66	0	1	271	179	449	1.3e-118	434.9
PROKKA_MOD_PART0_00001	SFL46393.1	75.6	270	66	0	1	270	179	448	1.3e-118	434.9
PROKKA_MOD_PART0_00001	WP_057153154.1	75.6	271	66	0	1	271	179	449	1.3e-118	434.9
PROKKA_MOD_PART0_00001	WP_029580158.1	74.4	270	69	0	1	270	179	448	1.7e-118	434.5
PROKKA_MOD_PART0_00001	SDG27049.1	75.6	270	66	0	1	270	179	448	1.7e-118	434.5
PROKKA_MOD_PART0_00001	WP_009241553.1	76.1	268	64	0	1	268	179	446	1.7e-118	434.5
PROKKA_MOD_PART0_00001	WP_013211444.1	76.1	268	64	0	1	268	179	446	2.2e-118	434.1
PROKKA_MOD_PART0_00001	WP_027680360.1	75.7	268	65	0	1	268	179	446	2.2e-118	434.1
PROKKA_MOD_PART0_00001	WP_003273255.1	75.7	268	65	0	1	268	179	446	2.2e-118	434.1
PROKKA_MOD_PART0_00001	WP_024979130.1	76.5	268	63	0	1	268	179	446	2.2e-118	434.1
PROKKA_MOD_PART0_00001	WP_064805172.1	76.1	268	64	0	1	268	179	446	2.9e-118	433.7
PROKKA_MOD_PART0_00001	WP_056150399.1	75.6	270	66	0	1	270	179	448	2.9e-118	433.7
PROKKA_MOD_PART0_00001	WP_036250982.1	75.6	270	66	0	1	270	179	448	2.9e-118	433.7
PROKKA_MOD_PART0_00001	WP_026133013.1	75.9	270	65	0	1	270	179	448	2.9e-118	433.7
PROKKA_MOD_PART0_00001	WP_014616101.1	75.7	268	65	0	1	268	179	446	2.9e-118	433.7
PROKKA_MOD_PART0_00001	AMP36602.1	75.7	268	65	0	1	268	179	446	3.8e-118	433.3
PROKKA_MOD_PART0_00001	WP_039599937.1	75.7	268	65	0	1	268	179	446	3.8e-118	433.3
PROKKA_MOD_PART0_00001	WP_003271722.1	75.4	268	66	0	1	268	179	446	3.8e-118	433.3
PROKKA_MOD_PART0_00001	WP_064044975.1	75.4	268	66	0	1	268	179	446	3.8e-118	433.3
PROKKA_MOD_PART0_00001	SEO23423.1	75.9	270	65	0	1	270	179	448	5.0e-118	433.0
PROKKA_MOD_PART0_00001	WP_036235539.1	75.6	270	66	0	1	270	179	448	5.0e-118	433.0
PROKKA_MOD_PART0_00001	WP_012418635.1	74.1	270	70	0	1	270	179	448	5.0e-118	433.0
PROKKA_MOD_PART0_00001	SEB63689.1	76.7	266	62	0	1	266	179	444	5.0e-118	433.0
PROKKA_MOD_PART0_00001	WP_045204807.1	76.1	268	64	0	1	268	179	446	5.0e-118	433.0
PROKKA_MOD_PART0_00001	WP_004632953.1	76.1	268	64	0	1	268	179	446	5.0e-118	433.0
PROKKA_MOD_PART0_00001	WP_009523862.1	76.1	268	64	0	1	268	179	446	6.5e-118	432.6
PROKKA_MOD_PART0_00001	SFW22419.1	74.6	268	68	0	1	268	179	446	8.5e-118	432.2
PROKKA_MOD_PART0_00001	WP_024901839.1	76.0	263	63	0	1	263	179	441	8.5e-118	432.2
PROKKA_MOD_PART0_00001	WP_047899754.1	74.6	268	68	0	1	268	179	446	8.5e-118	432.2
PROKKA_MOD_PART0_00001	WP_027783491.1	74.6	268	68	0	1	268	179	446	8.5e-118	432.2
PROKKA_MOD_PART0_00001	WP_025917168.1	74.8	270	68	0	1	270	179	448	8.5e-118	432.2
PROKKA_MOD_PART0_00001	WP_011544530.1	74.6	268	68	0	1	268	179	446	1.1e-117	431.8
PROKKA_MOD_PART0_00001	CCA85070.1	75.4	268	66	0	1	268	179	446	1.1e-117	431.8
PROKKA_MOD_PART0_00001	WP_056343705.1	75.6	270	66	0	1	270	179	448	1.4e-117	431.4
PROKKA_MOD_PART0_00001	WP_050463240.1	73.7	270	71	0	1	270	179	448	1.4e-117	431.4
PROKKA_MOD_PART0_00001	WP_021196043.1	76.1	268	64	0	1	268	179	446	1.4e-117	431.4
PROKKA_MOD_PART0_00001	WP_027794362.1	75.0	268	67	0	1	268	179	446	1.4e-117	431.4
PROKKA_MOD_PART0_00001	WP_043209892.1	74.1	270	70	0	1	270	179	448	1.4e-117	431.4
PROKKA_MOD_PART0_00001	WP_034186387.1	74.6	268	68	0	1	268	179	446	1.4e-117	431.4
PROKKA_MOD_PART0_00001	WP_066131567.1	74.8	270	68	0	1	270	179	448	1.9e-117	431.0
PROKKA_MOD_PART0_00001	WP_057290137.1	74.1	270	70	0	1	270	179	448	1.9e-117	431.0
PROKKA_MOD_PART0_00001	WP_056129921.1	75.2	270	67	0	1	270	179	448	1.9e-117	431.0
PROKKA_MOD_PART0_00001	WP_060244857.1	74.3	268	69	0	1	268	179	446	2.5e-117	430.6
PROKKA_MOD_PART0_00001	WP_071075520.1	74.8	270	68	0	1	270	179	448	2.5e-117	430.6
PROKKA_MOD_PART0_00001	WP_019923128.1	75.2	270	67	0	1	270	179	448	2.5e-117	430.6
PROKKA_MOD_PART0_00001	WP_066417390.1	74.4	270	69	0	1	270	179	448	2.5e-117	430.6
PROKKA_MOD_PART0_00001	WP_059918141.1	74.6	268	68	0	1	268	179	446	2.5e-117	430.6
PROKKA_MOD_PART0_00001	WP_031398915.1	74.3	268	69	0	1	268	179	446	2.5e-117	430.6
PROKKA_MOD_PART0_00001	WP_021161890.1	74.3	268	69	0	1	268	179	446	2.5e-117	430.6
PROKKA_MOD_PART0_00001	WP_070250288.1	75.2	270	67	0	1	270	179	448	2.5e-117	430.6
PROKKA_MOD_PART0_00001	WP_034182676.1	74.3	268	69	0	1	268	179	446	2.5e-117	430.6
PROKKA_MOD_PART0_00001	WP_034746622.1	74.8	270	68	0	1	270	179	448	3.2e-117	430.3
PROKKA_MOD_PART0_00001	WP_027817957.1	75.0	268	67	0	1	268	179	446	3.2e-117	430.3
PROKKA_MOD_PART0_00001	WP_071322023.1	74.8	270	68	0	1	270	179	448	3.2e-117	430.3
PROKKA_MOD_PART0_00001	WP_048933091.1	75.4	268	66	0	1	268	179	446	3.2e-117	430.3
PROKKA_MOD_PART0_00001	WP_070222157.1	74.8	270	68	0	1	270	179	448	3.2e-117	430.3
PROKKA_MOD_PART0_00001	WP_010401334.1	74.8	270	68	0	1	270	179	448	3.2e-117	430.3
